username,group,first_login,last_visit,phase_completed,reminder_sent,age,gender,education,newsinterest,eval_diversity,eval_personalization,sum_logins,sum_ratings,sum_invites,sum_stories,eval_game,eval_nudge,eval_future,sum_shares,polinterest,polefficacy1,polefficacy2,id,news_id,user_id,rating,rating2,recommended,position,mystery,y_for,y_fact
sciiqg,0,2023-11-27 16:31:38,2023-12-04 11:53:16,255,0,65,vrouw,2,2,1.0,0.0,20.0,57.0,,53.0,0.0,1.0,2.0,,0,1,0,303,407207,303,3.0,1.0,0,5,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407201,158,1.0,1.0,0,8,0.0,0.3333333333333333,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407877,158,5.0,3.0,0,8,0.0,1.0,1.0
lygoze,1,2023-11-28 18:50:30,2023-12-09 08:51:35,255,0,62,man,4,2,1.0,2.0,14.0,88.0,,80.0,0.0,0.0,2.0,5.0,2,2,2,364,407877,364,4.0,5.0,1,5,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,408068,158,5.0,3.0,0,1,0.0,0.8947368421052632,0.9444444444444444
jgglnh,1,2023-11-27 15:32:22,2023-12-03 08:08:03,255,0,61,man,2,2,3.0,2.0,14.0,57.0,,57.0,-1.0,1.0,-1.0,,3,3,3,277,408068,277,4.5,5.0,1,0,0.0,0.8947368421052632,0.9444444444444444
ueoeel,1,2023-11-27 19:00:46,2023-12-21 14:24:24,255,0,31,man,5,2,1.0,0.0,8.0,70.0,,36.0,-1.0,1.0,-2.0,,3,3,2,320,408068,320,4.0,4.0,1,1,0.0,0.8947368421052632,0.9444444444444444
xwnano,1,2023-11-28 20:00:27,2023-12-06 10:13:59,255,0,37,man,4,3,1.0,2.0,10.0,73.0,,75.0,-3.0,1.0,-1.0,,2,2,1,368,408068,368,3.0,3.0,1,8,0.0,0.8947368421052632,0.9444444444444444
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407244,158,3.0,5.0,0,1,0.0,0.1666666666666666,0.4
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407852,158,2.0,0.5,0,2,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407606,158,5.0,3.0,0,5,0.0,1.0,0.9166666666666666
anltjr,1,2023-11-28 11:10:19,2023-12-12 10:48:36,255,0,61,man,4,3,-2.0,-2.0,14.0,70.0,,70.0,-3.0,1.0,-3.0,,3,3,3,332,407606,332,5.0,5.0,0,4,1.0,1.0,0.9166666666666666
jvasla,0,2023-11-28 20:24:37,2023-12-04 23:00:36,255,0,59,man,3,3,3.0,1.0,16.0,83.0,,81.0,1.0,1.0,1.0,0.0,2,2,0,370,407606,370,4.5,1.5,0,8,0.0,1.0,0.9166666666666666
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407448,158,5.0,3.0,0,4,1.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407237,158,5.0,2.0,0,2,0.0,1.0,0.9166666666666666
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,408124,158,5.0,5.0,0,4,1.0,1.0,1.0
hzywmw,0,2023-11-28 16:42:38,2023-11-28 16:42:38,255,0,68,vrouw,3,3,3.0,3.0,2.0,70.0,,59.0,2.0,1.0,1.0,,3,3,1,354,408124,354,5.0,5.0,0,3,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,408424,158,5.0,3.0,0,1,0.0,0.7435897435897436,0.7948717948717948
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407740,158,2.0,5.0,0,6,0.0,0.6,0.5714285714285714
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407777,158,5.0,5.0,0,0,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407906,158,5.0,4.5,0,8,0.0,1.0,1.0
widrxo,0,2023-11-24 17:51:10,2023-12-03 17:32:34,255,0,66,vrouw,4,3,1.0,1.0,26.0,77.0,,74.0,-3.0,0.0,2.0,,2,3,0,158,407843,158,1.5,5.0,0,6,0.0,0.6666666666666666,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406022,159,2.5,5.0,0,8,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405578,159,5.0,5.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406126,159,4.0,3.5,0,4,1.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406276,159,4.5,5.0,0,8,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405694,159,4.5,4.5,0,6,0.0,1.0,1.0
cftfsx,0,2023-11-24 18:29:11,2023-11-29 21:16:51,255,0,60,vrouw,3,3,3.0,1.0,6.0,79.0,,63.0,0.0,0.0,3.0,,3,3,2,175,405694,175,5.0,5.0,0,1,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405886,159,2.0,1.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405889,159,3.0,2.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406043,159,5.0,4.5,0,7,0.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405937,159,1.0,1.0,0,4,1.0,0.75,0.9
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406429,159,2.0,3.0,0,0,0.0,0.875,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406162,159,4.0,4.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,405872,159,4.0,3.0,0,1,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406155,159,3.0,3.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406066,159,2.0,2.0,0,5,0.0,0.6,0.6
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406736,159,1.0,2.5,0,0,0.0,0.2,0.5
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406575,159,3.5,3.5,0,1,0.0,1.0,1.0
dhdtik,0,2023-11-24 18:23:57,2023-12-08 07:40:36,1,0,66,vrouw,4,3,,,12.0,94.0,,96.0,,,,0.0,3,2,2,174,406575,174,3.0,2.0,0,4,1.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406120,159,5.0,5.0,0,4,1.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406083,159,3.0,2.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407233,159,4.0,3.0,0,1,0.0,0.3333333333333333,1.0
njewvm,1,2023-11-25 07:28:47,2023-12-04 13:14:21,255,0,62,man,2,2,0.0,2.0,8.0,77.0,,72.0,1.0,0.0,-1.0,,2,2,0,256,407233,256,4.5,3.5,1,7,0.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406964,159,3.0,1.0,0,1,0.0,0.75,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407347,159,5.0,3.5,0,2,0.0,1.0,0.9523809523809524
azubyo,0,2023-11-27 15:32:56,2023-12-04 13:44:00,255,0,38,vrouw,4,3,-1.0,2.0,14.0,95.0,,97.0,-2.0,1.0,-1.0,0.0,3,2,1,279,407347,279,5.0,4.0,0,1,0.0,1.0,0.9523809523809524
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407375,159,3.0,3.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407353,159,4.5,2.5,0,1,0.0,1.0,1.0
plmbuv,0,2023-11-28 15:04:22,2023-12-04 07:34:24,255,0,42,vrouw,3,3,3.0,1.0,20.0,59.0,,58.0,-3.0,1.0,2.0,0.0,2,1,-3,338,407353,338,5.0,4.0,0,4,1.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406800,159,2.0,3.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,406781,159,5.0,4.5,0,2,0.0,0.9696969696969696,0.7333333333333333
yittom,0,2023-11-24 19:05:34,2023-12-04 23:13:41,255,0,38,wil ik niet zeggen,5,2,3.0,2.0,16.0,98.0,,94.0,1.0,1.0,0.0,0.0,2,1,0,183,406781,183,5.0,5.0,0,6,0.0,0.9696969696969696,0.7333333333333333
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407167,159,3.0,3.0,0,3,0.0,0.6774193548387096,0.8275862068965517
anphrp,0,2023-11-25 09:29:56,2023-12-05 08:17:51,1,0,67,vrouw,1,2,,,16.0,42.0,,46.0,,,,,1,2,1,270,407167,270,2.5,2.0,0,5,0.0,0.6774193548387096,0.8275862068965517
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407065,159,2.0,4.0,0,2,0.0,0.875,0.5714285714285714
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407361,159,4.0,2.0,0,0,0.0,1.0,1.0
azubyo,0,2023-11-27 15:32:56,2023-12-04 13:44:00,255,0,38,vrouw,4,3,-1.0,2.0,14.0,95.0,,97.0,-2.0,1.0,-1.0,0.0,3,2,1,279,407361,279,3.0,3.0,0,0,0.0,1.0,1.0
blauzm,0,2023-11-27 15:58:53,2023-12-07 12:40:01,255,0,68,man,1,2,2.0,2.0,16.0,70.0,,69.0,-3.0,0.0,1.0,,2,2,0,291,407361,291,3.5,4.0,0,8,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407561,159,2.0,2.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407343,159,5.0,4.0,0,0,0.0,1.0,1.0
jvasla,0,2023-11-28 20:24:37,2023-12-04 23:00:36,255,0,59,man,3,3,3.0,1.0,16.0,83.0,,81.0,1.0,1.0,1.0,0.0,2,2,0,370,407343,370,2.5,3.0,0,1,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407080,159,4.0,2.5,0,4,1.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407331,159,4.5,3.0,0,5,0.0,1.0,0.935483870967742
spugxu,0,2023-11-27 19:29:49,2023-12-03 10:26:11,255,0,64,vrouw,5,3,3.0,0.0,16.0,56.0,,38.0,-1.0,1.0,1.0,1.0,3,3,0,322,407331,322,5.0,5.0,0,2,0.0,1.0,0.935483870967742
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407447,159,3.0,3.0,0,4,1.0,0.0,
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407098,159,3.5,3.0,0,8,0.0,0.8846153846153846,0.96
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407409,159,3.0,2.0,0,0,0.0,0.2,0.0
blauzm,0,2023-11-27 15:58:53,2023-12-07 12:40:01,255,0,68,man,1,2,2.0,2.0,16.0,70.0,,69.0,-3.0,0.0,1.0,,2,2,0,291,407409,291,2.5,3.0,0,2,0.0,0.2,0.0
blyjaa,0,2023-11-27 16:20:23,2023-12-07 11:37:23,255,0,60,vrouw,5,2,1.0,1.0,12.0,58.0,,62.0,2.0,1.0,0.0,,2,2,0,298,407409,298,1.5,0.5,0,5,0.0,0.2,0.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407369,159,3.5,4.0,0,3,0.0,0.9285714285714286,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407666,159,5.0,4.5,0,0,0.0,0.96875,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408146,159,3.0,3.0,0,4,1.0,0.3333333333333333,1.0
njewvm,1,2023-11-25 07:28:47,2023-12-04 13:14:21,255,0,62,man,2,2,0.0,2.0,8.0,77.0,,72.0,1.0,0.0,-1.0,,2,2,0,256,408146,256,4.0,3.5,0,4,1.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407995,159,3.0,3.0,0,3,0.0,1.0,1.0
vojbgb,0,2023-11-28 15:06:52,2023-12-19 20:28:09,255,0,55,man,3,3,3.0,0.0,8.0,65.0,,50.0,0.0,1.0,-3.0,,1,1,0,339,407995,339,3.0,3.0,0,7,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407985,159,3.0,5.0,0,1,0.0,0.1111111111111111,0.6666666666666666
bmicmf,0,2023-11-24 18:19:30,2023-12-05 08:05:51,1,0,41,man,4,3,,,20.0,77.0,,70.0,,,,,2,2,-2,171,407985,171,2.5,3.0,0,5,0.0,0.1111111111111111,0.6666666666666666
blyjaa,0,2023-11-27 16:20:23,2023-12-07 11:37:23,255,0,60,vrouw,5,2,1.0,1.0,12.0,58.0,,62.0,2.0,1.0,0.0,,2,2,0,298,407985,298,0.5,0.5,0,4,1.0,0.1111111111111111,0.6666666666666666
bqbhgl,0,2023-11-28 18:50:00,2023-12-04 09:26:44,255,0,64,vrouw,3,1,-1.0,-1.0,24.0,64.0,,57.0,-2.0,0.0,-2.0,,1,1,-1,363,407985,363,1.0,1.0,0,0,0.0,0.1111111111111111,0.6666666666666666
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407989,159,3.0,2.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408618,159,4.5,4.5,0,3,0.0,0.6,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407802,159,3.5,4.0,0,2,0.0,1.0,1.0
yittom,0,2023-11-24 19:05:34,2023-12-04 23:13:41,255,0,38,wil ik niet zeggen,5,2,3.0,2.0,16.0,98.0,,94.0,1.0,1.0,0.0,0.0,2,1,0,183,407802,183,5.0,3.0,0,3,0.0,1.0,1.0
hafydx,0,2023-11-27 17:19:58,2023-12-09 07:31:46,255,0,35,vrouw,5,2,-2.0,1.0,16.0,55.0,,56.0,-3.0,1.0,-3.0,,1,2,1,311,407802,311,5.0,4.0,0,5,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408299,159,3.5,4.5,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408403,159,4.0,5.0,0,0,0.0,1.0,1.0
yittom,0,2023-11-24 19:05:34,2023-12-04 23:13:41,255,0,38,wil ik niet zeggen,5,2,3.0,2.0,16.0,98.0,,94.0,1.0,1.0,0.0,0.0,2,1,0,183,408403,183,5.0,5.0,0,1,0.0,1.0,1.0
ueoeel,1,2023-11-27 19:00:46,2023-12-21 14:24:24,255,0,31,man,5,2,1.0,0.0,8.0,70.0,,36.0,-1.0,1.0,-2.0,,3,3,2,320,408403,320,4.0,4.0,0,4,1.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407928,159,3.0,2.0,0,4,1.0,1.0,0.75
tdncxg,1,2023-11-24 20:59:19,2023-12-06 16:32:39,255,0,54,vrouw,3,3,-1.0,-1.0,16.0,108.0,,89.0,-3.0,1.0,1.0,3.0,2,2,-3,205,407928,205,0.5,1.5,1,2,0.0,1.0,0.75
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408608,159,4.0,4.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407962,159,3.5,3.0,0,2,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408155,159,4.0,4.0,0,0,0.0,1.0,1.0
azubyo,0,2023-11-27 15:32:56,2023-12-04 13:44:00,255,0,38,vrouw,4,3,-1.0,2.0,14.0,95.0,,97.0,-2.0,1.0,-1.0,0.0,3,2,1,279,408155,279,5.0,4.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408334,159,3.0,5.0,0,0,0.0,0.3548387096774194,0.8095238095238095
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,407757,159,3.0,3.0,0,1,0.0,0.2413793103448276,0.9333333333333332
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408860,159,3.0,3.0,0,0,0.0,0.3333333333333333,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408215,159,4.0,3.0,0,0,0.0,1.0,0.9545454545454546
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408102,159,3.5,3.0,0,2,0.0,1.0,1.0
jgglnh,1,2023-11-27 15:32:22,2023-12-03 08:08:03,255,0,61,man,2,2,3.0,2.0,14.0,57.0,,57.0,-1.0,1.0,-1.0,,3,3,3,277,408102,277,3.0,3.0,1,8,0.0,1.0,1.0
rturbh,1,2023-11-28 15:16:40,2023-12-08 13:56:01,255,0,27,man,3,2,1.0,-2.0,28.0,85.0,,86.0,-2.0,0.0,-3.0,10.0,1,2,-2,345,408102,345,5.0,5.0,0,4,1.0,1.0,1.0
xrttmd,0,2023-11-29 08:09:36,2023-11-30 09:37:25,1,0,60,vrouw,4,0,,,2.0,40.0,,41.0,,,,,0,2,0,375,408102,375,1.0,1.0,0,7,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408197,159,3.0,2.0,0,1,0.0,1.0,0.8947368421052632
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408213,159,4.0,3.0,0,4,1.0,1.0,1.0
rirism,0,2023-11-27 17:18:27,2023-12-11 12:25:50,1,0,59,vrouw,4,2,,,4.0,70.0,,78.0,,,,0.0,0,2,-2,310,408213,310,2.0,1.0,0,0,0.0,1.0,1.0
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408339,159,4.0,4.0,0,1,0.0,0.8,0.8285714285714286
qxqoug,1,2023-11-28 15:09:41,2023-12-06 18:52:44,255,0,37,vrouw,4,3,3.0,2.0,12.0,58.0,,58.0,-2.0,1.0,3.0,0.0,1,1,1,340,408339,340,4.0,4.0,1,7,0.0,0.8,0.8285714285714286
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408675,159,4.0,4.0,0,6,0.0,0.2307692307692307,0.6666666666666666
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408675,330,1.0,4.0,0,2,0.0,0.2307692307692307,0.6666666666666666
zhllwy,0,2023-11-24 17:53:51,2023-12-02 06:05:17,255,0,39,vrouw,3,2,3.0,2.0,14.0,136.0,,128.0,0.0,0.0,1.0,1.0,2,2,2,159,408988,159,4.0,3.0,0,2,0.0,1.0,1.0
